"Cell"	"Cell_BROAD"	"Cell_COSMIC"	"Drug"	"LN_IC50"
"SIDM00465"	"ACH-002183"	1240200	11488320	-1.07831112076486
"SIDM00453"	"ACH-000023"	1240201	11488320	4.0524823062551
"SIDM00361"	"ACH-002184"	1240202	11488320	-1.73658600631
"SIDM00270"	"ACH-002294"	1240204	11488320	-1.37660507276325
"SIDM00115"	"ACH-002298"	1240206	11488320	1.01540575711016
"SIDM00473"	"ACH-000619"	1240207	11488320	3.17186553679587
"SIDM00358"	"ACH-000144"	1240209	11488320	2.01725099373757
"SIDM00426"	"ACH-000100"	1240210	11488320	3.81185244208286
"SIDM00394"	"ACH-001650"	1240212	11488320	5.89088278769508
"SIDM00377"	"ACH-001655"	1240215	11488320	4.92001359144556
"SIDM01181"	"ACH-000221"	1240217	11488320	4.72124825000543
"SIDM01188"	"ACH-000114"	1240218	11488320	3.5271352639881
"SIDM00371"	"ACH-000652"	1240219	11488320	6.43007614013194
"SIDM01162"	"ACH-001398"	1240220	11488320	3.0142662865366
"SIDM00419"	"ACH-000424"	1240221	11488320	5.06479137249856
"SIDM01169"	"ACH-000885"	1240222	11488320	2.54100501791303
"SIDM00418"	"ACH-000716"	1240223	11488320	7.03743505341438
"SIDM00318"	"ACH-000484"	1240224	11488320	6.27236925118219
"SIDM00975"	"ACH-002206"	1240226	11488320	5.10281579719753
"SIDM01176"	"ACH-000059"	1247871	11488320	4.04114659727808
"SIDM00046"	"ACH-000109"	1247873	11488320	-1.95400356608279
"SIDM01240"	"ACH-001002"	1287706	11488320	3.75966210906976
"SIDM00462"	"ACH-000336"	1290455	11488320	4.07497093847519
"SIDM00491"	"ACH-001443"	1290722	11488320	5.36419704459068
"SIDM00077"	"ACH-001331"	1290724	11488320	3.63068485556587
"SIDM00078"	"ACH-000228"	1290725	11488320	4.48343447399666
"SIDM00936"	"ACH-000142"	1290730	11488320	1.05492126804297
"SIDM00929"	"ACH-000516"	1290765	11488320	5.85010867303652
"SIDM00051"	"ACH-002092"	1290767	11488320	4.01192646909991
"SIDM00050"	"ACH-002093"	1290768	11488320	3.30835928572418
"SIDM00944"	"ACH-000249"	1290769	11488320	7.29276551713796
"SIDM00199"	"ACH-002099"	1290795	11488320	5.43909492051427
"SIDM00950"	"ACH-000243"	1290797	11488320	2.72896979944709
"SIDM01002"	"ACH-000117"	1290798	11488320	1.40485469688979
"SIDM00503"	"ACH-000633"	1290806	11488320	5.19807608195067
"SIDM00858"	"ACH-000082"	1290807	11488320	4.83660793874469
"SIDM00104"	"ACH-002123"	1290808	11488320	5.61631038639615
"SIDM00103"	"ACH-002124"	1290809	11488320	6.68633352379665
"SIDM00102"	"ACH-002125"	1290810	11488320	6.48937792513129
"SIDM00099"	"ACH-002128"	1290812	11488320	6.85168826102391
"SIDM00154"	"ACH-002130"	1290813	11488320	4.18685080155417
"SIDM00520"	"ACH-002134"	1290814	11488320	4.98143979218415
"SIDM00881"	"ACH-000352"	1290905	11488320	6.06239647174932
"SIDM01068"	"ACH-000562"	1290908	11488320	2.78775527848281
"SIDM01062"	"ACH-000643"	1290922	11488320	0.148405783876475
"SIDM00994"	"ACH-000105"	1295740	11488320	3.56687954587653
"SIDM00993"	"ACH-000838"	1295741	11488320	3.93694785187109
"SIDM00510"	"ACH-002095"	1297438	11488320	4.02790622189729
"SIDM00521"	"ACH-000743"	1297439	11488320	4.65832751576171
"SIDM00946"	"ACH-000981"	1297446	11488320	4.22964956730539
"SIDM01048"	"ACH-000821"	1297447	11488320	4.51611173516377
"SIDM00859"	"ACH-001498"	1297449	11488320	1.97332732954871
"SIDM00846"	"ACH-001086"	1298134	11488320	4.21137160003497
"SIDM00670"	"ACH-000270"	1298136	11488320	4.61971810178185
"SIDM00664"	"ACH-000178"	1298141	11488320	4.33054876189061
"SIDM00663"	"ACH-000814"	1298144	11488320	4.76120968595035
"SIDM00662"	"ACH-000135"	1298145	11488320	3.64760557656515
"SIDM00586"	"ACH-000475"	1298146	11488320	5.0454949354423
"SIDM00618"	"ACH-000620"	1298151	11488320	2.9052741261911
"SIDM00690"	"ACH-002251"	1298156	11488320	-0.418135610630905
"SIDM01037"	"ACH-000711"	1298157	11488320	2.34241067801258
"SIDM00126"	"ACH-002147"	1298160	11488320	3.53955307419536
"SIDM00619"	"ACH-002397"	1298167	11488320	4.59060437881222
"SIDM00611"	"ACH-000684"	1298168	11488320	4.32636416461463
"SIDM00609"	"ACH-000250"	1298169	11488320	4.30068672714215
"SIDM00604"	"ACH-001542"	1298215	11488320	2.30799733552846
"SIDM00583"	"ACH-001107"	1298216	11488320	4.0116236486445
"SIDM00582"	"ACH-000281"	1298218	11488320	4.24374962024769
"SIDM00571"	"ACH-000108"	1298219	11488320	4.24374852285155
"SIDM00550"	"ACH-002264"	1298222	11488320	2.46764285557887
"SIDM00300"	"ACH-002156"	1298223	11488320	1.29970299783324
"SIDM00341"	"ACH-000176"	1298226	11488320	2.05588561660128
"SIDM00658"	"ACH-000852"	1298347	11488320	3.90029533338203
"SIDM00750"	"ACH-000869"	1298348	11488320	0.540266218532864
"SIDM00792"	"ACH-002170"	1298349	11488320	4.78492115792429
"SIDM00754"	"ACH-000379"	1298350	11488320	1.02643065823159
"SIDM00703"	"ACH-000929"	1298351	11488320	1.09938162315079
"SIDM00700"	"ACH-001363"	1298352	11488320	7.22197472724917
"SIDM00926"	"ACH-000924"	1298353	11488320	5.29151502031984
"SIDM00723"	"ACH-000186"	1298356	11488320	4.26876119182457
"SIDM00570"	"ACH-000674"	1298357	11488320	1.82290328115776
"SIDM00568"	"ACH-000247"	1298358	11488320	5.69110912148497
"SIDM00478"	"ACH-000544"	1298359	11488320	0.130463943466736
"SIDM00566"	"ACH-001625"	1298362	11488320	1.97189855780956
"SIDM00425"	"ACH-000663"	1298365	11488320	1.54933782141081
"SIDM01139"	"ACH-000042"	1298475	11488320	2.62317436467431
"SIDM01137"	"ACH-000235"	1298476	11488320	3.58143084058139
"SIDM00455"	"ACH-000599"	1298526	11488320	6.2173213320651
"SIDM00044"	"ACH-002295"	1298529	11488320	5.17631866142861
"SIDM00043"	"ACH-002297"	1298531	11488320	0.75593483279137
"SIDM00042"	"ACH-002186"	1298533	11488320	3.98814718903687
"SIDM00360"	"ACH-000347"	1298534	11488320	6.54340744368006
"SIDM00356"	"ACH-000482"	1298537	11488320	3.26092833535895
"SIDM00354"	"ACH-000442"	1298538	11488320	-0.267701532387118
"SIDM00353"	"ACH-000505"	1298539	11488320	5.55420969958023
"SIDM00350"	"ACH-001641"	1299050	11488320	-0.330457077927027
"SIDM00399"	"ACH-002315"	1299052	11488320	-1.12959706826915
"SIDM00375"	"ACH-002305"	1299059	11488320	3.34157082156237
"SIDM00041"	"ACH-002306"	1299061	11488320	4.18547372935984
"SIDM01156"	"ACH-000890"	1299062	11488320	6.01639432142965
"SIDM00322"	"ACH-000561"	1299064	11488320	1.31257218864348
"SIDM00040"	"ACH-002202"	1299069	11488320	2.67063938910483
"SIDM01170"	"ACH-000048"	1299070	11488320	4.36973365614951
"SIDM01077"	"ACH-000115"	1299075	11488320	6.49298651970203
"SIDM00976"	"ACH-002205"	1299078	11488320	4.96155842898701
"SIDM00974"	"ACH-002207"	1299080	11488320	5.53482391188469
"SIDM00973"	"ACH-000827"	1299081	11488320	4.92861173924392
"SIDM00854"	"ACH-000162"	1303896	11488320	2.22559843876315
"SIDM01058"	"ACH-000073"	1303897	11488320	5.56895709755704
"SIDM00879"	"ACH-000349"	1303900	11488320	5.42327207115076
"SIDM01071"	"ACH-000515"	1303901	11488320	3.13741430739633
"SIDM01261"	"ACH-002208"	1303911	11488320	4.92061207168878
"SIDM00176"	"ACH-002094"	1303912	11488320	3.47776335357081
"SIDM00508"	"ACH-001489"	1322212	11488320	3.81367960672355
"SIDM00507"	"ACH-001490"	1322213	11488320	4.53815012590833
"SIDM00668"	"ACH-002245"	1322218	11488320	5.29166935405291
"SIDM00045"	"ACH-002141"	1322224	11488320	2.61256720564094
"SIDM00428"	"ACH-000294"	1323913	11488320	3.12949645033419
"SIDM01038"	"ACH-000357"	1327765	11488320	3.54760621154587
"SIDM01036"	"ACH-000653"	1327766	11488320	4.26252024641242
"SIDM00689"	"ACH-000151"	1327768	11488320	3.26142560475352
"SIDM00688"	"ACH-002253"	1327769	11488320	4.50562191695932
"SIDM01015"	"ACH-000326"	1327771	11488320	2.72943213895928
"SIDM01011"	"ACH-002254"	1327773	11488320	2.33679091107008
"SIDM01017"	"ACH-002255"	1327774	11488320	4.85508094610518
"SIDM01006"	"ACH-000193"	1327775	11488320	4.93369691216778
"SIDM01004"	"ACH-000983"	1330931	11488320	4.36923690056876
"SIDM01034"	"ACH-001106"	1330933	11488320	2.45626559207311
"SIDM00313"	"ACH-000702"	1330935	11488320	3.8132514251125
"SIDM00631"	"ACH-001358"	1330941	11488320	1.21656206828355
"SIDM00338"	"ACH-000439"	1330942	11488320	5.32439379311142
"SIDM00437"	"ACH-000362"	1330947	11488320	2.54892773105199
"SIDM00435"	"ACH-000369"	1330948	11488320	4.02481974556682
"SIDM00434"	"ACH-000745"	1330950	11488320	4.46009506624084
"SIDM01217"	"ACH-002276"	1330960	11488320	2.84440221832258
"SIDM00646"	"ACH-000129"	1330964	11488320	4.52160124963188
"SIDM00766"	"ACH-000586"	1330972	11488320	5.14056882296453
"SIDM00711"	"ACH-000727"	1330973	11488320	4.76975784047964
"SIDM01123"	"ACH-000177"	1330975	11488320	4.06922699752991
"SIDM01201"	"ACH-002289"	1330981	11488320	3.49960905008834
"SIDM00443"	"ACH-000287"	1330982	11488320	0.833586206964291
"SIDM00461"	"ACH-000065"	1330983	11488320	3.90547313736986
"SIDM00460"	"ACH-000124"	1330984	11488320	3.63196639737035
"SIDM00458"	"ACH-000751"	1330985	11488320	3.72520431030091
"SIDM00362"	"ACH-002293"	1330987	11488320	2.39290740070382
"SIDM00450"	"ACH-000218"	1330991	11488320	4.445917872465
"SIDM01114"	"ACH-001383"	1330993	11488320	5.08690486883705
"SIDM00449"	"ACH-000922"	1330994	11488320	2.91208246872179
"SIDM00448"	"ACH-001638"	1330995	11488320	4.09624223172319
"SIDM00415"	"ACH-001639"	1331025	11488320	4.14422196458017
"SIDM00374"	"ACH-002062"	1331032	11488320	5.10217936097026
"SIDM00389"	"ACH-000271"	1331033	11488320	2.83504823909108
"SIDM00404"	"ACH-002307"	1331034	11488320	0.402436114013958
"SIDM00405"	"ACH-000365"	1331035	11488320	2.57224426333041
"SIDM00406"	"ACH-000660"	1331036	11488320	2.34007889447079
"SIDM00407"	"ACH-000611"	1331037	11488320	1.05898505148826
"SIDM00423"	"ACH-000656"	1331038	11488320	3.91301897998871
"SIDM00422"	"ACH-001203"	1331039	11488320	5.00446356549903
"SIDM00421"	"ACH-000226"	1331040	11488320	2.88982133107092
"SIDM00323"	"ACH-002313"	1331045	11488320	4.4326236721859
"SIDM00416"	"ACH-001703"	1331048	11488320	1.95232290008827
"SIDM01102"	"ACH-002316"	1331049	11488320	4.13831551459121
"SIDM00413"	"ACH-000534"	1331050	11488320	1.38098941386783
"SIDM01118"	"ACH-002175"	1331055	11488320	5.64354825344648
"SIDM00969"	"ACH-001063"	1479987	11488320	2.51104945887992
"SIDM00968"	"ACH-002140"	1479988	11488320	4.8876561143783
"SIDM00305"	"ACH-000132"	1479995	11488320	2.92244955865641
"SIDM00304"	"ACH-002146"	1480358	11488320	2.72454026068906
"SIDM00303"	"ACH-000584"	1480359	11488320	1.84741413968572
"SIDM00474"	"ACH-000688"	1480360	11488320	3.17343675508955
"SIDM00476"	"ACH-001373"	1480361	11488320	3.76797304549763
"SIDM00475"	"ACH-000091"	1480362	11488320	5.47223416690163
"SIDM00967"	"ACH-002181"	1480364	11488320	-1.56916228330962
"SIDM00966"	"ACH-002182"	1480367	11488320	4.46579954869834
"SIDM00238"	"ACH-000947"	1480371	11488320	5.43558984948315
"SIDM00472"	"ACH-001630"	1480372	11488320	4.06973361981586
"SIDM00815"	"ACH-001418"	1480374	11488320	1.17318882665553
"SIDM01041"	"ACH-001500"	1503361	11488320	3.04307481915966
"SIDM00445"	"ACH-002292"	1503362	11488320	2.01168098837803
"SIDM00444"	"ACH-001368"	1503363	11488320	3.75978776471846
"SIDM00393"	"ACH-001653"	1503364	11488320	-1.51998971804226
"SIDM00483"	"ACH-001654"	1503365	11488320	2.32318207580877
"SIDM00539"	"ACH-001496"	1503366	11488320	1.22342085119343
"SIDM00538"	"ACH-001497"	1503367	11488320	5.4476330978527
"SIDM00530"	"ACH-001544"	1503368	11488320	0.0919410463148712
"SIDM00048"	"ACH-002101"	1503369	11488320	0.225396227277617
"SIDM00047"	"ACH-002102"	1503370	11488320	2.10242187787656
"SIDM00250"	"ACH-000917"	1503371	11488320	-0.54932761745607
"SIDM01185"	"ACH-002204"	1503373	11488320	5.65470903423141
"SIDM00231"	"ACH-002167"	1509073	11488320	2.7448287529833
"SIDM00232"	"ACH-002168"	1509074	11488320	3.84488902658763
"SIDM00819"	"ACH-002189"	1524414	11488320	4.18579491514563
"SIDM00818"	"ACH-002190"	1524415	11488320	2.33734814138721
"SIDM00817"	"ACH-002191"	1524416	11488320	3.37616831830763
"SIDM00820"	"ACH-002188"	1524417	11488320	3.2248118045546
"SIDM00821"	"ACH-002187"	1524418	11488320	2.45262792882044
"SIDM00816"	"ACH-002192"	1524419	11488320	2.24427375893876
"SIDM00608"	"ACH-000714"	1659817	11488320	3.39919689513038
"SIDM01265"	"ACH-000763"	1659818	11488320	3.67732740212138
"SIDM00459"	"ACH-001617"	1659819	11488320	3.53729972654377
"SIDM00217"	"ACH-000999"	1659823	11488320	3.64952901297657
"SIDM00216"	"ACH-000989"	1659928	11488320	1.12718559774079
"SIDM00215"	"ACH-000708"	1659929	11488320	1.49501914752412
"SIDM00214"	"ACH-000955"	1660034	11488320	2.80880383608633
"SIDM00194"	"ACH-000532"	1660035	11488320	2.9649074815366
"SIDM00193"	"ACH-000991"	1660036	11488320	4.85209166033867
"SIDM00498"	"ACH-000970"	1674021	11488320	5.7192657841992
"SIDM00049"	"ACH-002233"	1789883	11488320	-4.11619109931502
"SIDM01132"	"ACH-001711"	683667	51042438	1.76007829508207
"SIDM00848"	"ACH-000052"	684052	51042438	3.4282454014407
"SIDM00263"	"ACH-002106"	684057	51042438	1.27885707549086
"SIDM00269"	"ACH-002108"	684059	51042438	2.73882831710025
"SIDM00203"	"ACH-002111"	684062	51042438	1.27214479259481
"SIDM01111"	"ACH-000087"	684072	51042438	2.58926507832764
"SIDM00909"	"ACH-000644"	687448	51042438	3.91253778034466
"SIDM00807"	"ACH-000905"	687452	51042438	4.35156176138376
"SIDM01085"	"ACH-000242"	687455	51042438	4.51945391908157
"SIDM01160"	"ACH-000384"	687457	51042438	5.25691265737693
"SIDM01190"	"ACH-000720"	687459	51042438	4.70294436491573
"SIDM00889"	"ACH-001333"	687505	51042438	0.217611579536547
"SIDM00905"	"ACH-001334"	687506	51042438	3.92264345060806
"SIDM00627"	"ACH-001359"	687514	51042438	-0.0661596699551642
"SIDM00982"	"ACH-000323"	687561	51042438	1.68216085724532
"SIDM00998"	"ACH-000137"	687562	51042438	2.28767428328651
"SIDM00799"	"ACH-000558"	687563	51042438	3.40926379712467
"SIDM00581"	"ACH-000738"	687568	51042438	3.94569187162512
"SIDM01171"	"ACH-000571"	687586	51042438	3.07551733393394
"SIDM01193"	"ACH-000040"	687588	51042438	3.14321028512443
"SIDM01189"	"ACH-000075"	687590	51042438	3.30257755492843
"SIDM00315"	"ACH-000570"	687592	51042438	3.84729034872608
"SIDM00924"	"ACH-000867"	687596	51042438	3.81730522026041
"SIDM01120"	"ACH-002174"	687600	51042438	-0.555717227620232
"SIDM00922"	"ACH-000392"	687777	51042438	2.91395273655559
"SIDM00512"	"ACH-000662"	687780	51042438	3.039606185304
"SIDM00548"	"ACH-000769"	687787	51042438	5.41486842165476
"SIDM00734"	"ACH-000589"	687794	51042438	2.34384618165249
"SIDM00747"	"ACH-000744"	687798	51042438	1.65359372465732
"SIDM00745"	"ACH-000035"	687800	51042438	4.75692396108731
"SIDM00742"	"ACH-000021"	687802	51042438	4.00583548892518
"SIDM00737"	"ACH-001362"	687804	51042438	2.04469365707612
"SIDM00709"	"ACH-000451"	687812	51042438	3.65188893865239
"SIDM00716"	"ACH-000481"	687815	51042438	2.02629725206985
"SIDM00729"	"ACH-000447"	687816	51042438	2.40448085417804
"SIDM00724"	"ACH-000121"	687821	51042438	6.23664422240937
"SIDM01122"	"ACH-000853"	687829	51042438	5.33100811101675
"SIDM00509"	"ACH-000187"	687980	51042438	1.81657881955469
"SIDM00865"	"ACH-000530"	687983	51042438	3.45005173433525
"SIDM00522"	"ACH-000749"	687985	51042438	-0.126175875981204
"SIDM00654"	"ACH-000866"	687995	51042438	2.19695098177865
"SIDM00653"	"ACH-000514"	687997	51042438	4.43310064083207
"SIDM00741"	"ACH-000431"	688006	51042438	3.92624448234626
"SIDM00760"	"ACH-000729"	688010	51042438	4.20129513529712
"SIDM00735"	"ACH-000298"	688011	51042438	3.63072586653829
"SIDM00706"	"ACH-000290"	688013	51042438	3.77198505984405
"SIDM00699"	"ACH-001138"	688014	51042438	4.14714571958161
"SIDM00733"	"ACH-000525"	688015	51042438	0.997446025687074
"SIDM00730"	"ACH-000610"	688018	51042438	4.99166087830529
"SIDM00719"	"ACH-001364"	688021	51042438	3.89729421717901
"SIDM00965"	"ACH-000800"	688023	51042438	0.834440286001759
"SIDM01128"	"ACH-000767"	688025	51042438	3.63016122365495
"SIDM01131"	"ACH-000355"	688031	51042438	1.76930504465645
"SIDM00713"	"ACH-000153"	688058	51042438	3.79437672844234
"SIDM01100"	"ACH-000366"	688086	51042438	3.30202123994141
"SIDM01179"	"ACH-001702"	688121	51042438	2.9344674322615
"SIDM00320"	"ACH-001233"	713869	51042438	5.76440296922385
"SIDM00293"	"ACH-002052"	713878	51042438	3.72217598969437
"SIDM00368"	"ACH-000670"	713880	51042438	3.25050584208981
"SIDM00365"	"ACH-002196"	713885	51042438	1.41803372889955
"SIDM00294"	"ACH-001549"	713899	51042438	2.52323041375376
"SIDM00715"	"ACH-000521"	722045	51042438	3.88553653085921
"SIDM00702"	"ACH-000311"	722046	51042438	1.31763365361324
"SIDM00739"	"ACH-000675"	722058	51042438	2.66132588891177
"SIDM01124"	"ACH-000945"	722066	51042438	4.71851987616777
"SIDM01184"	"ACH-000018"	724812	51042438	5.97457911370546
"SIDM01148"	"ACH-000050"	724825	51042438	-2.67141184296103
"SIDM01101"	"ACH-000260"	724828	51042438	4.19139928995948
"SIDM00649"	"ACH-000510"	724831	51042438	2.80626490834502
"SIDM00708"	"ACH-000841"	724834	51042438	5.18094069274993
"SIDM01174"	"ACH-001402"	724839	51042438	5.65751619447419
"SIDM01119"	"ACH-000775"	724855	51042438	2.86657254480913
"SIDM00921"	"ACH-000264"	724859	51042438	4.92330083708466
"SIDM00547"	"ACH-000438"	724863	51042438	1.61192295098665
"SIDM00645"	"ACH-000666"	724866	51042438	3.91347080519903
"SIDM00771"	"ACH-000496"	724868	51042438	4.03037611497665
"SIDM00669"	"ACH-000094"	724869	51042438	4.06066138568123
"SIDM00505"	"ACH-000601"	724870	51042438	3.50106293247035
"SIDM01078"	"ACH-000790"	724872	51042438	3.12046521953344
"SIDM00728"	"ACH-000718"	724874	51042438	3.93261093228456
"SIDM01163"	"ACH-000677"	724878	51042438	4.79036264674298
"SIDM00347"	"ACH-000408"	735784	51042438	2.54383792515316
"SIDM00872"	"ACH-000859"	749709	51042438	1.59518557290351
"SIDM00866"	"ACH-000374"	749710	51042438	4.00538129818871
"SIDM00885"	"ACH-000111"	749711	51042438	5.06586431315705
"SIDM00884"	"ACH-000699"	749712	51042438	1.48525068593729
"SIDM00877"	"ACH-000196"	749713	51042438	1.94402119256491
"SIDM00874"	"ACH-000223"	749714	51042438	2.66698387847243
"SIDM00774"	"ACH-000691"	749715	51042438	1.09429248639193
"SIDM00772"	"ACH-000755"	749716	51042438	2.90531614457185
"SIDM00675"	"ACH-000276"	749717	51042438	4.4471590643133
"SIDM00172"	"ACH-002212"	753531	51042438	2.25682823173922
"SIDM00174"	"ACH-002213"	753532	51042438	0.634477705982682
"SIDM00191"	"ACH-002090"	753533	51042438	3.70665542487526
"SIDM00990"	"ACH-000603"	753534	51042438	4.55706151444188
"SIDM00986"	"ACH-000548"	753535	51042438	4.97093631571064
"SIDM00489"	"ACH-002043"	753538	51042438	2.72405146012479
"SIDM00961"	"ACH-000210"	753539	51042438	4.20666220227778
"SIDM00939"	"ACH-000826"	753540	51042438	4.19082420144766
"SIDM00942"	"ACH-000518"	753541	51042438	2.46573296132037
"SIDM00175"	"ACH-002096"	753545	51042438	1.96165945430951
"SIDM00190"	"ACH-002097"	753546	51042438	3.26692943418246
"SIDM00953"	"ACH-001049"	753547	51042438	2.17318266273987
"SIDM00951"	"ACH-002222"	753548	51042438	2.29338298314301
"SIDM00207"	"ACH-002230"	753549	51042438	2.88022184913543
"SIDM00524"	"ACH-000703"	753551	51042438	2.03022472788638
"SIDM00970"	"ACH-002235"	753552	51042438	1.55941485752564
"SIDM00486"	"ACH-000563"	753554	51042438	3.06199491927784
"SIDM00278"	"ACH-000305"	753555	51042438	1.30180169487276
"SIDM01044"	"ACH-000585"	753556	51042438	0.300785378856262
"SIDM00188"	"ACH-002139"	753558	51042438	4.45856890763305
"SIDM00052"	"ACH-002243"	753559	51042438	3.93258377061583
"SIDM00590"	"ACH-000472"	753562	51042438	1.55693987641234
"SIDM00632"	"ACH-002247"	753563	51042438	2.23526323180132
"SIDM00223"	"ACH-002144"	753564	51042438	3.38998302155627
"SIDM00230"	"ACH-002145"	753565	51042438	0.399928875695887
"SIDM00693"	"ACH-000396"	753566	51042438	4.48216716854632
"SIDM00606"	"ACH-000858"	753569	51042438	0.0601822764835152
"SIDM00603"	"ACH-002260"	753570	51042438	1.5375089816038
"SIDM00301"	"ACH-000265"	753572	51042438	3.85138456078879
"SIDM01032"	"ACH-000823"	753573	51042438	-0.246291097017049
"SIDM01028"	"ACH-000809"	753574	51042438	4.79170580570073
"SIDM01025"	"ACH-000637"	753575	51042438	3.08187762437757
"SIDM01024"	"ACH-000784"	753576	51042438	4.19055399171611
"SIDM00187"	"ACH-002150"	753577	51042438	3.96772577107196
"SIDM00186"	"ACH-002151"	753578	51042438	3.15718505583919
"SIDM00185"	"ACH-002152"	753579	51042438	5.19889635798356
"SIDM00184"	"ACH-002153"	753581	51042438	5.17536064939924
"SIDM00183"	"ACH-002154"	753582	51042438	2.46138130794939
"SIDM00182"	"ACH-002265"	753583	51042438	2.97183631129219
"SIDM00181"	"ACH-002266"	753584	51042438	3.67536243012315
"SIDM00180"	"ACH-002155"	753585	51042438	1.83767571682872
"SIDM00345"	"ACH-000627"	753586	51042438	3.59084063827114
"SIDM00296"	"ACH-002051"	753588	51042438	0.713153826195225
"SIDM00292"	"ACH-002077"	753589	51042438	3.41803037291792
"SIDM00339"	"ACH-000787"	753592	51042438	2.29770332306093
"SIDM00245"	"ACH-001958"	753594	51042438	1.92647118716684
"SIDM00053"	"ACH-002164"	753595	51042438	6.70166405902461
"SIDM00516"	"ACH-002166"	753596	51042438	1.64773352063279
"SIDM00751"	"ACH-000892"	753600	51042438	2.86749300789687
"SIDM00493"	"ACH-001075"	753604	51042438	2.05793438804158
"SIDM00927"	"ACH-000871"	753605	51042438	4.8272643537199
"SIDM00237"	"ACH-000030"	753608	51042438	2.15156187377064
